,order_id,customer_id,payment,order_date,delivery_date,customer_name,gender,age,home_address,zip_code,city,state,country,sales_id,product_id,price_per_unit,quantity_x,total_price,product_type,product_name,size,colour,price,quantity_y,description,differance,year_order,month_order,day_order,name_day_order,year_delivery,month_delivery,day_delivery,name_day_delivery,differance_num
4010,798,825,54551,2021-03-17,2021-04-01,Judith Plimmer,Male,46,271 Ava MewsApt. 686,9750,Thomaschester,Tasmania,Australia,4010,791,91,2,182,Jacket,Pullover,S,blue,114,73,"A blue coloured, S sized, Pullover Jacket",15 days,2021,3,17,Wednesday,2021,4,1,Thursday,15
4011,799,651,41626,2021-03-11,2021-04-04,Beckie Nasey,Genderfluid,61,42 Max View RdSuite 078,1313,Evastad,South Australia,Australia,4011,331,109,3,327,Shirt,Mandarin Collar,S,green,108,74,"A green coloured, S sized, Mandarin Collar Shirt",24 days,2021,3,11,Thursday,2021,4,4,Sunday,24
4012,799,651,41626,2021-03-11,2021-04-04,Beckie Nasey,Genderfluid,61,42 Max View RdSuite 078,1313,Evastad,South Australia,Australia,4012,1208,105,3,315,Trousers,Pleated,L,green,90,47,"A green coloured, L sized, Pleated Trousers",24 days,2021,3,11,Thursday,2021,4,4,Sunday,24
4013,799,651,41626,2021-03-11,2021-04-04,Beckie Nasey,Genderfluid,61,42 Max View RdSuite 078,1313,Evastad,South Australia,Australia,4013,886,94,1,94,Trousers,Cords,S,yellow,113,68,"A yellow coloured, S sized, Cords Trousers",24 days,2021,3,11,Thursday,2021,4,4,Sunday,24
4014,799,651,41626,2021-03-11,2021-04-04,Beckie Nasey,Genderfluid,61,42 Max View RdSuite 078,1313,Evastad,South Australia,Australia,4014,1191,105,1,105,Trousers,Pleated,S,red,90,78,"A red coloured, S sized, Pleated Trousers",24 days,2021,3,11,Thursday,2021,4,4,Sunday,24
4015,799,651,41626,2021-03-11,2021-04-04,Beckie Nasey,Genderfluid,61,42 Max View RdSuite 078,1313,Evastad,South Australia,Australia,4015,17,96,1,96,Shirt,Oxford Cloth,M,green,114,60,"A green coloured, M sized, Oxford Cloth Shirt",24 days,2021,3,11,Thursday,2021,4,4,Sunday,24
4016,800,422,20089,2021-06-21,2021-06-23,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,4016,229,106,3,318,Shirt,Chambray,XL,green,105,58,"A green coloured, XL sized, Chambray Shirt",2 days,2021,6,21,Monday,2021,6,23,Wednesday,2
4017,800,422,20089,2021-06-21,2021-06-23,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,4017,1203,105,3,315,Trousers,Pleated,L,yellow,90,62,"A yellow coloured, L sized, Pleated Trousers",2 days,2021,6,21,Monday,2021,6,23,Wednesday,2
4018,800,422,20089,2021-06-21,2021-06-23,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,4018,77,118,1,118,Shirt,Flannel,M,orange,96,68,"A orange coloured, M sized, Flannel Shirt",2 days,2021,6,21,Monday,2021,6,23,Wednesday,2
4019,800,422,20089,2021-06-21,2021-06-23,Farah Schukert,Agender,34,58 Heaney SquareApt. 870,1342,Feeneymouth,Queensland,Australia,4019,401,119,2,238,Shirt,Casual Slim Fit,S,green,113,72,"A green coloured, S sized, Casual Slim Fit Shirt",2 days,2021,6,21,Monday,2021,6,23,Wednesday,2
4020,801,995,58829,2021-08-02,2021-08-17,Leandra Derks,Polygender,63,19 Jordan Station StSuite 655,3742,Hermistonberg,Western Australia,Australia,4020,1085,115,2,230,Trousers,Cropped,XS,red,99,75,"A red coloured, XS sized, Cropped Trousers",15 days,2021,8,2,Monday,2021,8,17,Tuesday,15
4021,801,995,58829,2021-08-02,2021-08-17,Leandra Derks,Polygender,63,19 Jordan Station StSuite 655,3742,Hermistonberg,Western Australia,Australia,4021,960,97,2,194,Trousers,Slim-Fit,XS,green,119,74,"A green coloured, XS sized, Slim-Fit Trousers",15 days,2021,8,2,Monday,2021,8,17,Tuesday,15
4022,801,995,58829,2021-08-02,2021-08-17,Leandra Derks,Polygender,63,19 Jordan Station StSuite 655,3742,Hermistonberg,Western Australia,Australia,4022,152,91,3,273,Shirt,Linen,M,yellow,116,59,"A yellow coloured, M sized, Linen Shirt",15 days,2021,8,2,Monday,2021,8,17,Tuesday,15
4023,801,995,58829,2021-08-02,2021-08-17,Leandra Derks,Polygender,63,19 Jordan Station StSuite 655,3742,Hermistonberg,Western Australia,Australia,4023,724,119,1,119,Jacket,Trench Coat,XL,blue,112,69,"A blue coloured, XL sized, Trench Coat Jacket",15 days,2021,8,2,Monday,2021,8,17,Tuesday,15
4024,801,995,58829,2021-08-02,2021-08-17,Leandra Derks,Polygender,63,19 Jordan Station StSuite 655,3742,Hermistonberg,Western Australia,Australia,4024,139,92,3,276,Shirt,Denim,XL,violet,115,73,"A violet coloured, XL sized, Denim Shirt",15 days,2021,8,2,Monday,2021,8,17,Tuesday,15
4025,801,995,58829,2021-08-02,2021-08-17,Leandra Derks,Polygender,63,19 Jordan Station StSuite 655,3742,Hermistonberg,Western Australia,Australia,4025,879,94,2,188,Trousers,Cords,XL,red,113,80,"A red coloured, XL sized, Cords Trousers",15 days,2021,8,2,Monday,2021,8,17,Tuesday,15
4026,801,995,58829,2021-08-02,2021-08-17,Leandra Derks,Polygender,63,19 Jordan Station StSuite 655,3742,Hermistonberg,Western Australia,Australia,4026,26,96,3,288,Shirt,Oxford Cloth,S,indigo,114,59,"A indigo coloured, S sized, Oxford Cloth Shirt",15 days,2021,8,2,Monday,2021,8,17,Tuesday,15
4027,801,995,58829,2021-08-02,2021-08-17,Leandra Derks,Polygender,63,19 Jordan Station StSuite 655,3742,Hermistonberg,Western Australia,Australia,4027,397,119,3,357,Shirt,Casual Slim Fit,M,yellow,113,76,"A yellow coloured, M sized, Casual Slim Fit Shirt",15 days,2021,8,2,Monday,2021,8,17,Tuesday,15
4028,801,995,58829,2021-08-02,2021-08-17,Leandra Derks,Polygender,63,19 Jordan Station StSuite 655,3742,Hermistonberg,Western Australia,Australia,4028,200,98,1,98,Shirt,Camp Collared,XS,indigo,112,64,"A indigo coloured, XS sized, Camp Collared Shirt",15 days,2021,8,2,Monday,2021,8,17,Tuesday,15
4029,801,995,58829,2021-08-02,2021-08-17,Leandra Derks,Polygender,63,19 Jordan Station StSuite 655,3742,Hermistonberg,Western Australia,Australia,4029,818,117,1,117,Jacket,Shearling,L,yellow,95,58,"A yellow coloured, L sized, Shearling Jacket",15 days,2021,8,2,Monday,2021,8,17,Tuesday,15
4030,802,501,52930,2021-10-05,2021-10-23,Archibaldo Taffurelli,Genderqueer,73,457 Evans View RdApt. 385,2482,Kiehnchester,Tasmania,Australia,4030,716,119,2,238,Jacket,Trench Coat,S,green,112,53,"A green coloured, S sized, Trench Coat Jacket",18 days,2021,10,5,Tuesday,2021,10,23,Saturday,18
4031,803,625,25565,2021-04-03,2021-04-16,Zorina Rabl,Bigender,31,7615 Hyatt TrailSuite 179,5972,Lake Phoebe,Western Australia,Australia,4031,511,102,2,204,Jacket,Windbreaker,S,blue,109,41,"A blue coloured, S sized, Windbreaker Jacket",13 days,2021,4,3,Saturday,2021,4,16,Friday,13
4032,803,625,25565,2021-04-03,2021-04-16,Zorina Rabl,Bigender,31,7615 Hyatt TrailSuite 179,5972,Lake Phoebe,Western Australia,Australia,4032,861,113,3,339,Trousers,Chinos,S,blue,100,51,"A blue coloured, S sized, Chinos Trousers",13 days,2021,4,3,Saturday,2021,4,16,Friday,13
4033,803,625,25565,2021-04-03,2021-04-16,Zorina Rabl,Bigender,31,7615 Hyatt TrailSuite 179,5972,Lake Phoebe,Western Australia,Australia,4033,930,96,3,288,Trousers,Drawstring,XS,blue,104,45,"A blue coloured, XS sized, Drawstring Trousers",13 days,2021,4,3,Saturday,2021,4,16,Friday,13
4034,803,625,25565,2021-04-03,2021-04-16,Zorina Rabl,Bigender,31,7615 Hyatt TrailSuite 179,5972,Lake Phoebe,Western Australia,Australia,4034,399,119,1,119,Shirt,Casual Slim Fit,XL,yellow,113,78,"A yellow coloured, XL sized, Casual Slim Fit Shirt",13 days,2021,4,3,Saturday,2021,4,16,Friday,13
4035,804,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,4035,923,96,1,96,Trousers,Drawstring,L,yellow,104,68,"A yellow coloured, L sized, Drawstring Trousers",11 days,2021,4,10,Saturday,2021,4,21,Wednesday,11
4036,804,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,4036,1133,102,1,102,Trousers,Cargo Pants,L,yellow,106,71,"A yellow coloured, L sized, Cargo Pants Trousers",11 days,2021,4,10,Saturday,2021,4,21,Wednesday,11
4037,804,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,4037,332,109,1,109,Shirt,Mandarin Collar,M,green,108,57,"A green coloured, M sized, Mandarin Collar Shirt",11 days,2021,4,10,Saturday,2021,4,21,Wednesday,11
4038,804,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,4038,710,119,3,357,Jacket,Trench Coat,XS,yellow,112,78,"A yellow coloured, XS sized, Trench Coat Jacket",11 days,2021,4,10,Saturday,2021,4,21,Wednesday,11
4039,804,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,4039,554,98,1,98,Jacket,Leather,XL,indigo,113,52,"A indigo coloured, XL sized, Leather Jacket",11 days,2021,4,10,Saturday,2021,4,21,Wednesday,11
4040,804,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,4040,995,106,2,212,Trousers,Wool,XS,green,111,73,"A green coloured, XS sized, Wool Trousers",11 days,2021,4,10,Saturday,2021,4,21,Wednesday,11
4041,804,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,4041,509,102,3,306,Jacket,Windbreaker,XL,green,109,71,"A green coloured, XL sized, Windbreaker Jacket",11 days,2021,4,10,Saturday,2021,4,21,Wednesday,11
4042,804,323,18090,2021-04-10,2021-04-21,Ellerey Kaesmakers,Genderfluid,40,56 Marcus SquareSuite 361,7986,South Jayden,South Australia,Australia,4042,962,97,3,291,Trousers,Slim-Fit,M,green,119,78,"A green coloured, M sized, Slim-Fit Trousers",11 days,2021,4,10,Saturday,2021,4,21,Wednesday,11
4043,805,416,13968,2021-10-02,2021-10-03,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,4043,1054,93,2,186,Trousers,Joggers,XL,red,94,58,"A red coloured, XL sized, Joggers Trousers",1 days,2021,10,2,Saturday,2021,10,3,Sunday,1
4044,805,416,13968,2021-10-02,2021-10-03,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,4044,258,95,2,190,Shirt,Polo,L,yellow,117,46,"A yellow coloured, L sized, Polo Shirt",1 days,2021,10,2,Saturday,2021,10,3,Sunday,1
4045,805,416,13968,2021-10-02,2021-10-03,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,4045,1166,99,1,99,Trousers,High-Waisted,S,yellow,98,56,"A yellow coloured, S sized, High-Waisted Trousers",1 days,2021,10,2,Saturday,2021,10,3,Sunday,1
4046,805,416,13968,2021-10-02,2021-10-03,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,4046,25,96,3,288,Shirt,Oxford Cloth,XS,indigo,114,61,"A indigo coloured, XS sized, Oxford Cloth Shirt",1 days,2021,10,2,Saturday,2021,10,3,Sunday,1
4047,805,416,13968,2021-10-02,2021-10-03,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,4047,453,107,2,214,Jacket,Denim,L,violet,92,50,"A violet coloured, L sized, Denim Jacket",1 days,2021,10,2,Saturday,2021,10,3,Sunday,1
4048,805,416,13968,2021-10-02,2021-10-03,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,4048,715,119,2,238,Jacket,Trench Coat,XS,green,112,62,"A green coloured, XS sized, Trench Coat Jacket",1 days,2021,10,2,Saturday,2021,10,3,Sunday,1
4049,805,416,13968,2021-10-02,2021-10-03,Leonore Yakunikov,Agender,21,59 Gibson MeadowApt. 565,4767,Langworthville,New South Wales,Australia,4049,798,91,2,182,Jacket,Pullover,L,indigo,114,50,"A indigo coloured, L sized, Pullover Jacket",1 days,2021,10,2,Saturday,2021,10,3,Sunday,1
4050,806,684,41441,2021-08-01,2021-08-16,Camala Llywarch,Agender,78,2079 Phoebe AvenueSuite 629,8834,Laurenview,Western Australia,Australia,4050,522,102,1,102,Jacket,Windbreaker,M,violet,109,64,"A violet coloured, M sized, Windbreaker Jacket",15 days,2021,8,1,Sunday,2021,8,16,Monday,15
4051,806,684,41441,2021-08-01,2021-08-16,Camala Llywarch,Agender,78,2079 Phoebe AvenueSuite 629,8834,Laurenview,Western Australia,Australia,4051,482,118,3,354,Jacket,Puffer,M,indigo,110,49,"A indigo coloured, M sized, Puffer Jacket",15 days,2021,8,1,Sunday,2021,8,16,Monday,15
4052,807,636,47092,2021-02-17,2021-03-03,Nara Legerwood,Male,24,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,4052,897,94,1,94,Trousers,Cords,M,blue,113,47,"A blue coloured, M sized, Cords Trousers",14 days,2021,2,17,Wednesday,2021,3,3,Wednesday,14
4053,807,636,47092,2021-02-17,2021-03-03,Nara Legerwood,Male,24,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,4053,1017,90,1,90,Trousers,Relaxed Leg,M,red,95,56,"A red coloured, M sized, Relaxed Leg Trousers",14 days,2021,2,17,Wednesday,2021,3,3,Wednesday,14
4054,807,636,47092,2021-02-17,2021-03-03,Nara Legerwood,Male,24,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,4054,26,96,2,192,Shirt,Oxford Cloth,S,indigo,114,59,"A indigo coloured, S sized, Oxford Cloth Shirt",14 days,2021,2,17,Wednesday,2021,3,3,Wednesday,14
4055,807,636,47092,2021-02-17,2021-03-03,Nara Legerwood,Male,24,74 Anderson RoadApt. 779,9149,Abbottburgh,Northern Territory,Australia,4055,199,98,2,196,Shirt,Camp Collared,XL,blue,112,51,"A blue coloured, XL sized, Camp Collared Shirt",14 days,2021,2,17,Wednesday,2021,3,3,Wednesday,14
4056,808,219,50929,2021-10-13,2021-10-30,Jerald MacMeeking,Male,44,5040 Isabel TerraceSuite 158,8174,Connellyport,Tasmania,Australia,4056,309,105,2,210,Shirt,Cuban Collar,XL,indigo,93,53,"A indigo coloured, XL sized, Cuban Collar Shirt",17 days,2021,10,13,Wednesday,2021,10,30,Saturday,17
4057,808,219,50929,2021-10-13,2021-10-30,Jerald MacMeeking,Male,44,5040 Isabel TerraceSuite 158,8174,Connellyport,Tasmania,Australia,4057,1195,105,1,105,Trousers,Pleated,XS,orange,90,74,"A orange coloured, XS sized, Pleated Trousers",17 days,2021,10,13,Wednesday,2021,10,30,Saturday,17
4058,808,219,50929,2021-10-13,2021-10-30,Jerald MacMeeking,Male,44,5040 Isabel TerraceSuite 158,8174,Connellyport,Tasmania,Australia,4058,378,94,3,282,Shirt,Henley,L,indigo,92,44,"A indigo coloured, L sized, Henley Shirt",17 days,2021,10,13,Wednesday,2021,10,30,Saturday,17
4059,808,219,50929,2021-10-13,2021-10-30,Jerald MacMeeking,Male,44,5040 Isabel TerraceSuite 158,8174,Connellyport,Tasmania,Australia,4059,551,98,1,98,Jacket,Leather,S,indigo,113,40,"A indigo coloured, S sized, Leather Jacket",17 days,2021,10,13,Wednesday,2021,10,30,Saturday,17
4060,808,219,50929,2021-10-13,2021-10-30,Jerald MacMeeking,Male,44,5040 Isabel TerraceSuite 158,8174,Connellyport,Tasmania,Australia,4060,850,113,2,226,Trousers,Chinos,XS,yellow,100,41,"A yellow coloured, XS sized, Chinos Trousers",17 days,2021,10,13,Wednesday,2021,10,30,Saturday,17
4061,809,73,26098,2021-02-11,2021-02-25,Jehanna Water,Polygender,48,672 Graham MewsApt. 407,5208,Monahanside,South Australia,Australia,4061,398,119,3,357,Shirt,Casual Slim Fit,L,yellow,113,63,"A yellow coloured, L sized, Casual Slim Fit Shirt",14 days,2021,2,11,Thursday,2021,2,25,Thursday,14
4062,809,73,26098,2021-02-11,2021-02-25,Jehanna Water,Polygender,48,672 Graham MewsApt. 407,5208,Monahanside,South Australia,Australia,4062,824,117,2,234,Jacket,Shearling,XL,green,95,51,"A green coloured, XL sized, Shearling Jacket",14 days,2021,2,11,Thursday,2021,2,25,Thursday,14
4063,809,73,26098,2021-02-11,2021-02-25,Jehanna Water,Polygender,48,672 Graham MewsApt. 407,5208,Monahanside,South Australia,Australia,4063,512,102,1,102,Jacket,Windbreaker,M,blue,109,70,"A blue coloured, M sized, Windbreaker Jacket",14 days,2021,2,11,Thursday,2021,2,25,Thursday,14
4064,809,73,26098,2021-02-11,2021-02-25,Jehanna Water,Polygender,48,672 Graham MewsApt. 407,5208,Monahanside,South Australia,Australia,4064,778,91,1,91,Jacket,Pullover,L,orange,114,56,"A orange coloured, L sized, Pullover Jacket",14 days,2021,2,11,Thursday,2021,2,25,Thursday,14
4065,809,73,26098,2021-02-11,2021-02-25,Jehanna Water,Polygender,48,672 Graham MewsApt. 407,5208,Monahanside,South Australia,Australia,4065,136,92,1,92,Shirt,Denim,S,violet,115,54,"A violet coloured, S sized, Denim Shirt",14 days,2021,2,11,Thursday,2021,2,25,Thursday,14
4066,810,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,4066,1221,105,2,210,Trousers,Pleated,S,violet,90,50,"A violet coloured, S sized, Pleated Trousers",13 days,2021,3,22,Monday,2021,4,4,Sunday,13
4067,810,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,4067,356,94,1,94,Shirt,Henley,S,orange,92,46,"A orange coloured, S sized, Henley Shirt",13 days,2021,3,22,Monday,2021,4,4,Sunday,13
4068,810,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,4068,689,113,2,226,Jacket,Parka,XL,blue,119,47,"A blue coloured, XL sized, Parka Jacket",13 days,2021,3,22,Monday,2021,4,4,Sunday,13
4069,810,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,4069,762,109,1,109,Jacket,Peacoat,M,indigo,102,52,"A indigo coloured, M sized, Peacoat Jacket",13 days,2021,3,22,Monday,2021,4,4,Sunday,13
4070,810,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,4070,1202,105,3,315,Trousers,Pleated,M,yellow,90,54,"A yellow coloured, M sized, Pleated Trousers",13 days,2021,3,22,Monday,2021,4,4,Sunday,13
4071,810,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,4071,130,92,3,276,Shirt,Denim,XS,indigo,115,79,"A indigo coloured, XS sized, Denim Shirt",13 days,2021,3,22,Monday,2021,4,4,Sunday,13
4072,810,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,4072,691,113,3,339,Jacket,Parka,S,indigo,119,53,"A indigo coloured, S sized, Parka Jacket",13 days,2021,3,22,Monday,2021,4,4,Sunday,13
4073,810,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,4073,1166,99,3,297,Trousers,High-Waisted,S,yellow,98,56,"A yellow coloured, S sized, High-Waisted Trousers",13 days,2021,3,22,Monday,2021,4,4,Sunday,13
4074,810,768,37440,2021-03-22,2021-04-04,Aida Warsap,Bigender,52,11 Joel CircuitSuite 126,1876,Port Isabel,Northern Territory,Australia,4074,1025,90,3,270,Trousers,Relaxed Leg,XS,yellow,95,44,"A yellow coloured, XS sized, Relaxed Leg Trousers",13 days,2021,3,22,Monday,2021,4,4,Sunday,13
4075,811,764,23731,2021-10-22,2021-10-24,Brod Phifer,Polygender,32,05 Fahey CircleSuite 721,9998,Hettingerfort,Western Australia,Australia,4075,976,97,1,97,Trousers,Slim-Fit,S,violet,119,46,"A violet coloured, S sized, Slim-Fit Trousers",2 days,2021,10,22,Friday,2021,10,24,Sunday,2
4076,811,764,23731,2021-10-22,2021-10-24,Brod Phifer,Polygender,32,05 Fahey CircleSuite 721,9998,Hettingerfort,Western Australia,Australia,4076,521,102,2,204,Jacket,Windbreaker,S,violet,109,46,"A violet coloured, S sized, Windbreaker Jacket",2 days,2021,10,22,Friday,2021,10,24,Sunday,2
4077,811,764,23731,2021-10-22,2021-10-24,Brod Phifer,Polygender,32,05 Fahey CircleSuite 721,9998,Hettingerfort,Western Australia,Australia,4077,287,105,3,315,Shirt,Cuban Collar,M,orange,93,49,"A orange coloured, M sized, Cuban Collar Shirt",2 days,2021,10,22,Friday,2021,10,24,Sunday,2
4078,812,183,51668,2021-07-09,2021-07-13,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,4078,796,91,1,91,Jacket,Pullover,S,indigo,114,44,"A indigo coloured, S sized, Pullover Jacket",4 days,2021,7,9,Friday,2021,7,13,Tuesday,4
4079,812,183,51668,2021-07-09,2021-07-13,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,4079,7,96,3,288,Shirt,Oxford Cloth,M,orange,114,77,"A orange coloured, M sized, Oxford Cloth Shirt",4 days,2021,7,9,Friday,2021,7,13,Tuesday,4
4080,812,183,51668,2021-07-09,2021-07-13,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,4080,717,119,2,238,Jacket,Trench Coat,M,green,112,67,"A green coloured, M sized, Trench Coat Jacket",4 days,2021,7,9,Friday,2021,7,13,Tuesday,4
4081,812,183,51668,2021-07-09,2021-07-13,Martin O'Mailey,Female,44,639 Griffiths ParkwayApt. 162,9583,New Angelina,Queensland,Australia,4081,900,94,2,188,Trousers,Cords,XS,indigo,113,47,"A indigo coloured, XS sized, Cords Trousers",4 days,2021,7,9,Friday,2021,7,13,Tuesday,4
4082,813,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,4082,272,95,2,190,Shirt,Polo,M,indigo,117,62,"A indigo coloured, M sized, Polo Shirt",21 days,2021,8,11,Wednesday,2021,9,1,Wednesday,21
4083,813,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,4083,474,118,2,236,Jacket,Puffer,XL,green,110,42,"A green coloured, XL sized, Puffer Jacket",21 days,2021,8,11,Wednesday,2021,9,1,Wednesday,21
4084,813,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,4084,567,100,3,300,Jacket,Bomber,M,orange,90,69,"A orange coloured, M sized, Bomber Jacket",21 days,2021,8,11,Wednesday,2021,9,1,Wednesday,21
4085,813,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,4085,583,100,1,100,Jacket,Bomber,L,blue,90,64,"A blue coloured, L sized, Bomber Jacket",21 days,2021,8,11,Wednesday,2021,9,1,Wednesday,21
4086,813,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,4086,259,95,3,285,Shirt,Polo,XL,yellow,117,46,"A yellow coloured, XL sized, Polo Shirt",21 days,2021,8,11,Wednesday,2021,9,1,Wednesday,21
4087,813,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,4087,251,95,3,285,Shirt,Polo,S,orange,117,78,"A orange coloured, S sized, Polo Shirt",21 days,2021,8,11,Wednesday,2021,9,1,Wednesday,21
4088,813,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,4088,431,107,3,321,Jacket,Denim,S,yellow,92,43,"A yellow coloured, S sized, Denim Jacket",21 days,2021,8,11,Wednesday,2021,9,1,Wednesday,21
4089,813,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,4089,1248,112,2,224,Trousers,Tracksuit Bottoms,L,blue,91,72,"A blue coloured, L sized, Tracksuit Bottoms Trousers",21 days,2021,8,11,Wednesday,2021,9,1,Wednesday,21
4090,813,908,52226,2021-08-11,2021-09-01,Kakalina Ragge,Genderqueer,42,69 Sophie PlazaSuite 598,3603,South Alexandraview,Queensland,Australia,4090,164,91,1,91,Shirt,Linen,XL,blue,116,47,"A blue coloured, XL sized, Linen Shirt",21 days,2021,8,11,Wednesday,2021,9,1,Wednesday,21
4091,814,664,47232,2021-03-04,2021-03-28,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,4091,398,119,3,357,Shirt,Casual Slim Fit,L,yellow,113,63,"A yellow coloured, L sized, Casual Slim Fit Shirt",24 days,2021,3,4,Thursday,2021,3,28,Sunday,24
4092,814,664,47232,2021-03-04,2021-03-28,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,4092,11,96,3,288,Shirt,Oxford Cloth,S,yellow,114,78,"A yellow coloured, S sized, Oxford Cloth Shirt",24 days,2021,3,4,Thursday,2021,3,28,Sunday,24
4093,814,664,47232,2021-03-04,2021-03-28,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,4093,983,106,1,106,Trousers,Wool,L,red,111,74,"A red coloured, L sized, Wool Trousers",24 days,2021,3,4,Thursday,2021,3,28,Sunday,24
4094,814,664,47232,2021-03-04,2021-03-28,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,4094,488,118,3,354,Jacket,Puffer,L,violet,110,49,"A violet coloured, L sized, Puffer Jacket",24 days,2021,3,4,Thursday,2021,3,28,Sunday,24
4095,814,664,47232,2021-03-04,2021-03-28,Dannie Fidler,Genderfluid,32,157 Rohan MallApt. 466,4145,East Max,Tasmania,Australia,4095,342,109,2,218,Shirt,Mandarin Collar,M,indigo,108,51,"A indigo coloured, M sized, Mandarin Collar Shirt",24 days,2021,3,4,Thursday,2021,3,28,Sunday,24
